Time,Station,Load,EV_count
523,6,74,3
523,7,0,0
523,8,41,2
523,9,0,0
523,10,119,4
524,1,218,7
524,2,222,7
524,3,39,1
524,4,103,3
524,5,49,1
524,6,74,3
524,7,0,0
524,8,61,2
524,9,0,0
524,10,119,4
525,1,218,7
525,2,222,7
525,3,39,1
525,4,103,3
525,5,0,0
525,6,74,3
525,7,0,0
525,8,61,2
525,9,0,0
525,10,119,4
526,1,218,7
526,2,177,6
526,3,39,1
526,4,103,3
526,5,0,0
526,6,119,4
526,7,0,0
526,8,61,2
526,9,0,0
526,10,119,4
527,1,218,7
527,2,177,6
527,3,39,1
527,4,149,4
527,5,0,0
527,6,119,4
527,7,0,0
527,8,61,2
527,9,0,0
527,10,119,4
528,1,218,7
528,2,177,6
528,3,39,1
528,4,149,4
528,5,0,0
528,6,119,4
528,7,46,1
528,8,61,2
528,9,0,0
528,10,119,4
529,1,218,7
529,2,142,5
529,3,39,1
529,4,149,4
529,5,0,0
529,6,119,4
529,7,46,1
529,8,61,2
529,9,0,0
529,10,119,4
530,1,218,7
530,2,109,4
530,3,39,1
530,4,149,4
530,5,0,0
530,6,119,4
530,7,46,1
530,8,61,2
530,9,0,0
530,10,119,4
531,1,218,7
531,2,98,3
531,3,39,1
531,4,149,4
531,5,27,1
531,6,119,4
531,7,46,1
531,8,61,2
531,9,0,0
531,10,119,4
532,1,218,7
532,2,56,2
532,3,39,1
532,4,164,5
532,5,27,1
532,6,119,4
532,7,46,1
532,8,61,2
532,9,0,0
532,10,119,4
533,1,218,7
533,2,56,2
533,3,39,1
533,4,164,5
533,5,27,1
533,6,119,4
533,7,46,1
533,8,61,2
533,9,0,0
533,10,119,4
534,1,236,8
534,2,56,2
534,3,39,1
534,4,164,5
534,5,27,1
534,6,119,4
534,7,46,1
534,8,61,2
534,9,0,0
534,10,119,4
535,1,236,8
535,2,56,2
535,3,39,1
535,4,164,5
535,5,27,1
535,6,119,4
535,7,46,1
535,8,61,2
535,9,0,0
535,10,119,4
536,1,236,8
536,2,56,2
536,3,39,1
536,4,164,5
536,5,27,1
536,6,119,4
536,7,94,2
536,8,61,2
536,9,0,0
536,10,119,4
537,1,236,8
537,2,56,2
537,3,39,1
537,4,164,5
537,5,27,1
537,6,119,4
537,7,94,2
537,8,73,3
537,9,0,0
537,10,119,4
538,1,236,8
538,2,56,2
538,3,39,1
538,4,184,6
538,5,27,1
538,6,119,4
538,7,94,2
538,8,73,3
538,9,0,0
538,10,119,4
539,1,236,8
539,2,56,2
539,3,39,1
539,4,184,6
539,5,27,1
539,6,119,4
539,7,94,2
539,8,73,3
539,9,0,0
539,10,119,4
540,1,203,7
540,2,56,2
540,3,39,1
540,4,184,6
540,5,27,1
540,6,119,4
540,7,94,2
540,8,73,3
540,9,0,0
540,10,168,5
541,1,160,6
541,2,92,3
541,3,39,1
541,4,184,6
541,5,27,1
541,6,119,4
541,7,94,2
541,8,73,3
541,9,0,0
541,10,168,5
542,1,150,5
542,2,92,3
542,3,39,1
542,4,184,6
542,5,27,1
542,6,119,4
542,7,116,3
542,8,73,3
542,9,0,0
542,10,168,5
543,1,106,4
543,2,92,3
543,3,39,1
543,4,219,7
543,5,27,1
543,6,119,4
543,7,116,3
543,8,73,3
543,9,0,0
543,10,149,4
544,1,106,4
544,2,92,3
544,3,39,1
544,4,219,7
544,5,39,2
544,6,119,4
544,7,116,3
544,8,73,3
544,9,0,0
544,10,124,3
545,1,106,4
545,2,92,3
545,3,65,2
545,4,219,7
545,5,39,2
545,6,119,4
545,7,116,3
545,8,73,3
545,9,0,0
545,10,124,3
546,1,106,4
546,2,92,3
546,3,65,2
546,4,219,7
546,5,49,3
546,6,119,4
546,7,116,3
546,8,73,3
546,9,0,0
546,10,124,3
547,1,106,4
547,2,92,3
547,3,65,2
547,4,219,7
547,5,49,3
547,6,105,3
547,7,116,3
547,8,73,3
547,9,0,0
547,10,124,3
548,1,106,4
548,2,113,4
548,3,65,2
548,4,219,7
548,5,22,2
548,6,88,2
548,7,116,3
548,8,73,3
548,9,0,0
548,10,124,3
549,1,106,4
549,2,113,4
549,3,65,2
549,4,187,6
549,5,22,2
549,6,45,1
549,7,116,3
549,8,73,3
549,9,0,0
549,10,159,4
550,1,106,4
550,2,113,4
550,3,65,2
550,4,151,5
550,5,22,2
550,6,0,0
550,7,116,3
550,8,73,3
550,9,14,1
550,10,159,4
551,1,106,4
551,2,113,4
551,3,65,2
551,4,116,4
551,5,22,2
551,6,0,0
551,7,133,4
551,8,73,3
551,9,14,1
551,10,159,4
552,1,106,4
552,2,141,5
552,3,65,2
552,4,116,4
552,5,22,2
552,6,0,0
552,7,133,4
552,8,73,3
552,9,14,1
552,10,159,4
553,1,106,4
553,2,141,5
553,3,65,2
553,4,116,4
553,5,22,2
553,6,0,0
553,7,133,4
553,8,73,3
553,9,14,1
553,10,159,4
554,1,106,4
554,2,117,4
554,3,65,2
554,4,116,4
554,5,22,2
554,6,0,0
554,7,133,4
554,8,73,3
554,9,14,1
554,10,159,4
555,1,92,3
555,2,85,3
555,3,65,2
555,4,116,4
555,5,10,1
555,6,0,0
555,7,133,4
555,8,73,3
555,9,14,1
555,10,159,4
556,1,46,2
556,2,49,2
556,3,26,1
556,4,70,3
556,5,10,1
556,6,0,0
556,7,133,4
556,8,73,3
556,9,14,1
556,10,199,5
557,1,46,2
557,2,49,2
557,3,26,1
557,4,55,2
557,5,10,1
557,6,0,0
557,7,133,4
557,8,73,3
557,9,14,1
557,10,199,5
558,1,46,2
558,2,49,2
558,3,26,1
558,4,35,1
558,5,10,1
558,6,0,0
558,7,133,4
558,8,116,4
558,9,14,1
558,10,199,5
559,1,46,2
559,2,49,2
559,3,26,1
559,4,29,1
559,5,10,1
559,6,0,0
559,7,133,4
559,8,116,4
559,9,0,0
559,10,199,5
560,1,70,3
560,2,49,2
560,3,26,1
560,4,29,1
560,5,10,1
560,6,0,0
560,7,133,4
560,8,116,4
560,9,0,0
560,10,199,5
561,1,70,3
561,2,49,2
561,3,26,1
561,4,29,1
561,5,0,0
561,6,0,0
561,7,133,4
561,8,116,4
561,9,0,0
561,10,199,5
562,1,70,3
562,2,49,2
562,3,26,1
562,4,0,0
562,5,0,0
562,6,0,0
562,7,133,4
562,8,116,4
562,9,0,0
562,10,199,5
563,1,97,4
563,2,49,2
563,3,26,1
563,4,0,0
563,5,0,0
563,6,0,0
563,7,133,4
563,8,116,4
563,9,0,0
563,10,199,5
564,1,97,4
564,2,49,2
564,3,26,1
564,4,0,0
564,5,0,0
564,6,0,0
564,7,133,4
564,8,116,4
564,9,0,0
564,10,237,6
565,1,97,4
565,2,49,2
565,3,0,0
565,4,0,0
565,5,0,0
565,6,0,0
565,7,133,4
565,8,116,4
565,9,0,0
565,10,237,6
566,1,97,4
566,2,49,2
566,3,0,0
566,4,0,0
566,5,0,0
566,6,0,0
566,7,133,4
566,8,116,4
566,9,0,0
566,10,237,6
567,1,97,4
567,2,49,2
567,3,0,0
567,4,0,0
567,5,0,0
567,6,0,0
567,7,133,4
567,8,116,4
567,9,43,1
567,10,237,6
568,1,97,4
568,2,49,2
568,3,0,0
568,4,0,0
568,5,0,0
568,6,0,0
568,7,133,4
568,8,116,4
568,9,90,2
568,10,237,6
569,1,97,4
569,2,49,2
569,3,0,0
569,4,0,0
569,5,0,0
569,6,27,1
569,7,133,4
569,8,116,4
569,9,90,2
569,10,237,6
570,1,97,4
570,2,28,1
570,3,0,0
570,4,0,0
570,5,0,0
570,6,59,2
570,7,133,4
570,8,116,4
570,9,90,2
570,10,237,6
571,1,97,4
571,2,0,0
571,3,0,0
571,4,0,0
571,5,0,0
571,6,59,2
571,7,133,4
571,8,116,4
571,9,90,2
571,10,280,7
572,1,97,4
572,2,0,0
572,3,0,0
572,4,0,0
572,5,0,0
572,6,59,2
572,7,133,4
572,8,116,4
572,9,90,2
572,10,280,7
573,1,97,4
573,2,0,0
573,3,0,0
573,4,0,0
573,5,20,1
573,6,59,2
573,7,133,4
573,8,116,4
573,9,90,2
573,10,280,7
574,1,97,4
574,2,0,0
574,3,0,0
574,4,0,0
574,5,20,1
574,6,59,2
574,7,177,5
574,8,116,4
574,9,90,2
574,10,280,7
575,1,97,4
575,2,0,0
575,3,0,0
575,4,0,0
575,5,20,1
575,6,59,2
575,7,224,6
575,8,116,4
575,9,90,2
575,10,280,7
576,1,97,4
576,2,20,1
576,3,0,0
576,4,0,0
576,5,20,1
576,6,59,2
576,7,224,6
576,8,116,4
576,9,90,2
576,10,280,7
577,1,97,4
577,2,20,1
577,3,0,0
577,4,0,0
577,5,20,1
577,6,59,2
577,7,224,6
577,8,116,4
577,9,90,2
577,10,280,7
578,1,97,4
578,2,20,1
578,3,0,0
578,4,0,0
578,5,20,1
578,6,59,2
578,7,224,6
578,8,116,4
578,9,105,3
578,10,280,7
579,1,97,4
579,2,20,1
579,3,0,0
579,4,10,1
579,5,0,0
579,6,59,2
579,7,178,5
579,8,116,4
579,9,105,3
579,10,280,7
580,1,97,4
580,2,20,1
580,3,0,0
580,4,10,1
580,5,0,0
580,6,32,1
580,7,130,4
580,8,116,4
580,9,105,3
580,10,303,8
581,1,97,4
581,2,20,1
581,3,0,0
581,4,10,1
581,5,0,0
581,6,32,1
581,7,108,3
581,8,161,5
581,9,105,3
581,10,303,8
582,1,97,4
582,2,20,1
582,3,0,0
582,4,10,1
582,5,0,0
582,6,0,0
582,7,108,3
582,8,161,5
582,9,105,3
582,10,303,8
583,1,97,4
583,2,42,2
583,3,0,0
583,4,10,1
583,5,0,0
583,6,0,0
583,7,108,3
583,8,161,5
583,9,62,2
583,10,303,8
584,1,97,4
584,2,42,2
584,3,10,1
584,4,10,1
584,5,0,0
584,6,0,0
584,7,108,3
584,8,161,5
584,9,15,1
584,10,303,8
585,1,97,4
585,2,42,2
585,3,10,1
585,4,38,2
585,5,0,0
585,6,0,0
585,7,108,3
585,8,144,4
585,9,0,0
585,10,303,8
586,1,97,4
586,2,42,2
586,3,10,1
586,4,38,2
586,5,0,0
586,6,0,0
586,7,108,3
586,8,100,3
586,9,24,1
586,10,303,8
587,1,97,4
587,2,42,2
587,3,0,0
587,4,52,3
587,5,0,0
587,6,0,0
587,7,108,3
587,8,88,2
587,9,24,1
587,10,303,8
588,1,97,4
588,2,42,2
588,3,0,0
588,4,52,3
588,5,0,0
588,6,0,0
588,7,108,3
588,8,45,1
588,9,24,1
588,10,303,8
589,1,69,3
589,2,22,1
589,3,0,0
589,4,52,3
589,5,0,0
589,6,0,0
589,7,132,3
589,8,45,1
589,9,24,1
589,10,303,8
590,1,51,2
590,2,0,0
590,3,0,0
590,4,52,3
590,5,0,0
590,6,0,0
590,7,88,2
590,8,72,2
590,9,24,1
590,10,303,8
591,1,27,1
591,2,0,0
591,3,0,0
591,4,52,3
591,5,0,0
591,6,0,0
591,7,88,2
591,8,72,2
591,9,24,1
591,10,313,9
592,1,0,0
592,2,0,0
592,3,0,0
592,4,52,3
592,5,0,0
592,6,0,0
592,7,88,2
592,8,72,2
592,9,24,1
592,10,313,9
593,1,0,0
593,2,0,0
593,3,0,0
593,4,52,3
593,5,0,0
593,6,0,0
593,7,88,2
593,8,72,2
593,9,24,1
593,10,313,9
594,1,0,0
594,2,0,0
594,3,0,0
594,4,52,3
594,5,0,0
594,6,0,0
594,7,88,2
594,8,27,1
594,9,24,1
594,10,313,9
595,1,0,0
595,2,0,0
595,3,0,0
595,4,42,2
595,5,0,0
595,6,41,1
595,7,88,2
595,8,27,1
595,9,24,1
595,10,313,9
596,1,0,0
596,2,0,0
596,3,0,0
596,4,14,1
596,5,0,0
596,6,41,1
596,7,88,2
596,8,27,1
596,9,24,1
596,10,313,9
597,1,0,0
597,2,0,0
597,3,0,0
597,4,14,1
597,5,0,0
597,6,41,1
597,7,88,2
597,8,27,1
597,9,24,1
597,10,313,9
598,1,0,0
598,2,0,0
598,3,0,0
598,4,14,1
598,5,0,0
598,6,41,1
598,7,88,2
598,8,27,1
598,9,0,0
598,10,313,9
599,1,0,0
599,2,46,1
599,3,0,0
599,4,14,1
599,5,0,0
599,6,41,1
599,7,88,2
599,8,27,1
599,9,0,0
599,10,313,9
600,1,0,0
600,2,46,1
600,3,0,0
600,4,14,1
600,5,0,0
600,6,41,1
600,7,132,3
600,8,27,1
600,9,0,0
600,10,313,9
601,1,0,0
601,2,46,1
601,3,16,1
601,4,14,1
601,5,0,0
601,6,0,0
601,7,132,3
601,8,27,1
601,9,0,0
601,10,313,9
602,1,0,0
602,2,46,1
602,3,16,1
602,4,14,1
602,5,0,0
602,6,0,0
602,7,169,4
602,8,27,1
602,9,0,0
602,10,313,9
603,1,0,0
603,2,46,1
603,3,16,1
603,4,14,1
603,5,0,0
603,6,0,0
603,7,169,4
603,8,27,1
603,9,0,0
603,10,338,10
604,1,0,0
604,2,46,1
604,3,16,1
604,4,14,1
604,5,0,0
604,6,0,0
604,7,169,4
604,8,27,1
604,9,0,0
604,10,338,10
605,1,0,0
605,2,46,1
605,3,16,1
605,4,14,1
605,5,26,1
605,6,0,0
605,7,169,4
605,8,27,1
605,9,0,0
605,10,338,10
606,1,0,0
606,2,46,1
606,3,16,1
606,4,14,1
606,5,26,1
606,6,0,0
606,7,169,4
606,8,58,2
606,9,0,0
606,10,338,10
607,1,0,0
607,2,46,1
607,3,16,1
607,4,14,1
607,5,26,1
607,6,0,0
607,7,187,5
607,8,58,2
607,9,0,0
607,10,338,10
608,1,0,0
608,2,46,1
608,3,0,0
608,4,14,1
608,5,26,1
608,6,37,1
608,7,187,5
608,8,58,2
608,9,0,0
608,10,338,10
609,1,0,0
609,2,46,1
609,3,0,0
609,4,14,1
609,5,26,1
609,6,37,1
609,7,187,5
609,8,58,2
609,9,0,0
609,10,338,10
610,1,0,0
610,2,46,1
610,3,0,0
610,4,14,1
610,5,26,1
610,6,37,1
610,7,187,5
610,8,58,2
610,9,0,0
610,10,359,11
611,1,0,0
611,2,46,1
611,3,0,0
611,4,14,1
611,5,26,1
611,6,37,1
611,7,187,5
611,8,58,2
611,9,14,1
611,10,359,11
612,1,0,0
612,2,46,1
612,3,0,0
612,4,14,1
612,5,26,1
612,6,37,1
612,7,220,6
612,8,58,2
612,9,14,1
612,10,359,11
613,1,0,0
613,2,82,2
613,3,0,0
613,4,14,1
613,5,26,1
613,6,37,1
613,7,220,6
613,8,58,2
613,9,14,1
613,10,359,11
614,1,0,0
614,2,82,2
614,3,0,0
614,4,14,1
614,5,26,1
614,6,37,1
614,7,220,6
614,8,58,2
614,9,14,1
614,10,359,11
615,1,33,1
615,2,82,2
615,3,0,0
615,4,14,1
615,5,26,1
615,6,37,1
615,7,220,6
615,8,58,2
615,9,14,1
615,10,359,11
616,1,33,1
616,2,82,2
616,3,0,0
616,4,14,1
616,5,26,1
616,6,37,1
616,7,220,6
616,8,58,2
616,9,0,0
616,10,359,11
617,1,33,1
617,2,36,1
617,3,0,0
617,4,14,1
617,5,26,1
617,6,79,2
617,7,220,6
617,8,58,2
617,9,0,0
617,10,359,11
618,1,33,1
618,2,36,1
618,3,0,0
618,4,14,1
618,5,26,1
618,6,79,2
618,7,173,5
618,8,73,3
618,9,0,0
618,10,359,11
619,1,33,1
619,2,36,1
619,3,0,0
619,4,14,1
619,5,26,1
619,6,79,2
619,7,173,5
619,8,46,2
619,9,0,0
619,10,359,11
620,1,33,1
620,2,36,1
620,3,0,0
620,4,14,1
620,5,26,1
620,6,79,2
620,7,173,5
620,8,15,1
620,9,0,0
620,10,359,11
621,1,33,1
621,2,36,1
621,3,0,0
621,4,60,2
621,5,26,1
621,6,79,2
621,7,173,5
621,8,15,1
621,9,0,0
621,10,359,11
622,1,33,1
622,2,36,1
622,3,0,0
622,4,105,3
622,5,26,1
622,6,79,2
622,7,173,5
622,8,15,1
622,9,0,0
622,10,359,11
623,1,33,1
623,2,36,1
623,3,0,0
623,4,91,2
623,5,26,1
623,6,79,2
623,7,173,5
623,8,15,1
623,9,0,0
623,10,359,11
624,1,33,1
624,2,0,0
624,3,0,0
624,4,45,1
624,5,26,1
624,6,79,2
624,7,173,5
624,8,15,1
624,9,0,0
624,10,394,12
625,1,33,1
625,2,0,0
625,3,0,0
625,4,45,1
625,5,26,1
625,6,117,3
625,7,173,5
625,8,15,1
625,9,0,0
625,10,394,12
626,1,33,1
626,2,0,0
626,3,0,0
626,4,0,0
626,5,26,1
626,6,117,3
626,7,173,5
626,8,15,1
626,9,0,0
626,10,394,12
627,1,33,1
627,2,0,0
627,3,0,0
627,4,0,0
627,5,26,1
627,6,117,3
627,7,173,5
627,8,15,1
627,9,0,0
627,10,394,12
628,1,33,1
628,2,0,0
628,3,24,1
628,4,0,0
628,5,26,1
628,6,117,3
628,7,173,5
628,8,15,1
628,9,0,0
628,10,394,12
629,1,33,1
629,2,0,0
629,3,24,1
629,4,0,0
629,5,47,2
629,6,117,3
629,7,173,5
629,8,15,1
629,9,0,0
629,10,394,12
630,1,33,1
630,2,0,0
630,3,24,1
630,4,44,1
630,5,47,2
630,6,117,3
630,7,173,5
630,8,15,1
630,9,0,0
630,10,394,12
631,1,33,1
631,2,0,0
631,3,24,1
631,4,44,1
631,5,47,2
631,6,117,3
631,7,173,5
631,8,15,1
631,9,25,1
631,10,394,12
632,1,33,1
632,2,0,0
632,3,24,1
632,4,44,1
632,5,47,2
632,6,117,3
632,7,173,5
632,8,15,1
632,9,74,2
632,10,394,12
633,1,33,1
633,2,0,0
633,3,24,1
633,4,44,1
633,5,47,2
633,6,134,4
633,7,173,5
633,8,15,1
633,9,74,2
633,10,394,12
634,1,33,1
634,2,0,0
634,3,24,1
634,4,44,1
634,5,47,2
634,6,134,4
634,7,173,5
634,8,15,1
634,9,74,2
634,10,394,12
635,1,33,1
635,2,0,0
635,3,24,1
635,4,44,1
635,5,47,2
635,6,134,4
635,7,132,4
635,8,15,1
635,9,107,3
635,10,394,12
636,1,33,1
636,2,30,1
636,3,24,1
636,4,44,1
636,5,47,2
636,6,134,4
636,7,88,3
636,8,15,1
636,9,107,3
636,10,394,12
637,1,33,1
637,2,30,1
637,3,61,2
637,4,44,1
637,5,47,2
637,6,134,4
637,7,88,3
637,8,15,1
637,9,107,3
637,10,394,12
638,1,33,1
638,2,30,1
638,3,61,2
638,4,44,1
638,5,47,2
638,6,134,4
638,7,88,3
638,8,15,1
638,9,107,3
638,10,394,12
639,1,33,1
639,2,30,1
639,3,61,2
639,4,0,0
639,5,21,1
639,6,134,4
639,7,88,3
639,8,15,1
639,9,128,4
639,10,394,12
640,1,33,1
640,2,30,1
640,3,61,2
640,4,0,0
640,5,0,0
640,6,134,4
640,7,111,4
640,8,15,1
640,9,128,4
640,10,394,12
641,1,33,1
641,2,30,1
641,3,61,2
641,4,0,0
641,5,0,0
641,6,134,4
641,7,111,4
641,8,15,1
641,9,128,4
641,10,394,12
642,1,33,1
642,2,30,1
642,3,61,2
642,4,24,1
642,5,0,0
642,6,134,4
642,7,111,4
642,8,15,1
642,9,128,4
642,10,394,12
643,1,0,0
643,2,30,1
643,3,61,2
643,4,24,1
643,5,0,0
643,6,134,4
643,7,111,4
643,8,15,1
643,9,128,4
643,10,441,13
644,1,0,0
644,2,30,1
644,3,61,2
644,4,24,1
644,5,0,0
644,6,134,4
644,7,111,4
644,8,15,1
644,9,128,4
644,10,441,13
645,1,0,0
645,2,74,2
645,3,61,2
645,4,24,1
645,5,0,0
645,6,134,4
645,7,111,4
645,8,15,1
645,9,128,4
645,10,441,13
646,1,0,0
646,2,74,2
646,3,102,3
646,4,24,1
646,5,0,0
646,6,134,4
646,7,111,4
646,8,15,1
646,9,128,4
646,10,441,13
647,1,0,0
647,2,74,2
647,3,102,3
647,4,0,0
647,5,0,0
647,6,134,4
647,7,74,3
647,8,15,1
647,9,163,5
647,10,441,13
648,1,0,0
648,2,74,2
648,3,102,3
648,4,0,0
648,5,0,0
648,6,134,4
648,7,89,3
648,8,15,1
648,9,163,5
648,10,441,13
649,1,0,0
649,2,74,2
649,3,102,3
649,4,30,1
649,5,0,0
649,6,134,4
649,7,89,3
649,8,15,1
649,9,163,5
649,10,441,13
650,1,0,0
650,2,44,1
650,3,102,3
650,4,30,1
650,5,0,0
650,6,146,5
650,7,89,3
650,8,0,0
650,9,163,5
650,10,441,13
651,1,0,0
651,2,47,1
651,3,102,3
651,4,30,1
651,5,0,0
651,6,146,5
651,7,89,3
651,8,0,0
651,9,163,5
651,10,441,13
652,1,0,0
652,2,47,1
652,3,102,3
652,4,56,2
652,5,0,0
652,6,146,5
652,7,89,3
652,8,0,0
652,9,163,5
652,10,441,13
653,1,0,0
653,2,47,1
653,3,102,3
653,4,56,2
653,5,0,0
653,6,146,5
653,7,136,4
653,8,0,0
653,9,163,5
653,10,441,13
654,1,0,0
654,2,47,1
654,3,102,3
654,4,56,2
654,5,0,0
654,6,146,5
654,7,136,4
654,8,0,0
654,9,163,5
654,10,441,13
655,1,43,1
655,2,47,1
655,3,102,3
655,4,56,2
655,5,0,0
655,6,146,5
655,7,136,4
655,8,0,0
655,9,163,5
655,10,441,13
656,1,43,1
656,2,47,1
656,3,102,3
656,4,56,2
656,5,0,0
656,6,146,5
656,7,136,4
656,8,0,0
656,9,163,5
656,10,441,13
657,1,43,1
657,2,0,0
657,3,102,3
657,4,56,2
657,5,0,0
657,6,146,5
657,7,149,5
657,8,0,0
657,9,163,5
657,10,441,13
658,1,43,1
658,2,0,0
658,3,102,3
658,4,56,2
658,5,0,0
658,6,146,5
658,7,149,5
658,8,0,0
658,9,163,5
658,10,441,13
659,1,43,1
659,2,0,0
659,3,78,2
659,4,56,2
659,5,0,0
659,6,146,5
659,7,149,5
659,8,0,0
659,9,163,5
659,10,441,13
660,1,43,1
660,2,0,0
660,3,78,2
660,4,56,2
660,5,0,0
660,6,146,5
660,7,149,5
660,8,0,0
660,9,163,5
660,10,441,13
661,1,43,1
661,2,40,1
661,3,78,2
661,4,56,2
661,5,0,0
661,6,146,5
661,7,149,5
661,8,0,0
661,9,163,5
661,10,441,13
662,1,59,2
662,2,40,1
662,3,78,2
662,4,56,2
662,5,0,0
662,6,146,5
662,7,149,5
662,8,0,0
662,9,163,5
662,10,441,13
663,1,59,2
663,2,40,1
663,3,78,2
663,4,56,2
663,5,29,1
663,6,146,5
663,7,149,5
663,8,0,0
663,9,163,5
663,10,441,13
664,1,59,2
664,2,40,1
664,3,78,2
664,4,56,2
664,5,29,1
664,6,146,5
664,7,149,5
664,8,0,0
664,9,138,4
664,10,441,13
665,1,59,2
665,2,40,1
665,3,41,1
665,4,56,2
665,5,29,1
665,6,157,6
665,7,149,5
665,8,0,0
665,9,89,3
665,10,441,13
666,1,59,2
666,2,40,1
666,3,0,0
666,4,56,2
666,5,29,1
666,6,157,6
666,7,168,6
666,8,0,0
666,9,56,2
666,10,441,13
667,1,16,1
667,2,40,1
667,3,0,0
667,4,56,2
667,5,29,1
667,6,157,6
667,7,168,6
667,8,0,0
667,9,35,1
667,10,454,14
668,1,16,1
668,2,40,1
668,3,0,0
668,4,56,2
668,5,29,1
668,6,193,7
668,7,168,6
668,8,0,0
668,9,0,0
668,10,454,14
669,1,0,0
669,2,40,1
669,3,48,1
669,4,56,2
669,5,29,1
669,6,193,7
669,7,168,6
669,8,0,0
669,9,0,0
669,10,454,14
670,1,0,0
670,2,40,1
670,3,48,1
670,4,56,2
670,5,29,1
670,6,193,7
670,7,204,7
670,8,0,0
670,9,0,0
670,10,454,14
671,1,0,0
671,2,40,1
671,3,48,1
671,4,56,2
671,5,29,1
671,6,193,7
671,7,204,7
671,8,0,0
671,9,0,0
671,10,454,14
672,1,0,0
672,2,40,1
672,3,0,0
672,4,56,2
672,5,29,1
672,6,193,7
672,7,204,7
672,8,0,0
672,9,0,0
672,10,454,14
673,1,0,0
673,2,40,1
673,3,0,0
673,4,56,2
673,5,29,1
673,6,193,7
673,7,204,7
673,8,0,0
673,9,0,0
673,10,454,14
674,1,0,0
674,2,40,1
674,3,0,0
674,4,90,3
674,5,29,1
674,6,193,7
674,7,204,7
674,8,0,0
674,9,0,0
674,10,454,14
675,1,0,0
675,2,40,1
675,3,0,0
675,4,90,3
675,5,29,1
675,6,193,7
675,7,204,7
675,8,30,1
675,9,0,0
675,10,414,13
676,1,0,0
676,2,40,1
676,3,0,0
676,4,90,3
676,5,78,2
676,6,193,7
676,7,204,7
676,8,30,1
676,9,0,0
676,10,379,12
677,1,0,0
677,2,40,1
677,3,0,0
677,4,90,3
677,5,78,2
677,6,193,7
677,7,204,7
677,8,30,1
677,9,0,0
677,10,330,11
678,1,0,0
678,2,40,1
678,3,0,0
678,4,90,3
678,5,109,3
678,6,193,7
678,7,204,7
678,8,30,1
678,9,0,0
678,10,295,10
679,1,0,0
679,2,40,1
679,3,0,0
679,4,90,3
679,5,109,3
679,6,193,7
679,7,241,8
679,8,30,1
679,9,0,0
679,10,255,9
680,1,0,0
680,2,0,0
680,3,0,0
680,4,90,3
680,5,109,3
680,6,193,7
680,7,241,8
680,8,30,1
680,9,0,0
680,10,217,8
681,1,0,0
681,2,0,0
681,3,0,0
681,4,90,3
681,5,109,3
681,6,193,7
681,7,241,8
681,8,30,1
681,9,0,0
681,10,174,7
682,1,0,0
682,2,0,0
682,3,0,0
682,4,90,3
682,5,109,3
682,6,193,7
682,7,241,8
682,8,30,1
682,9,0,0
682,10,151,6
683,1,29,1
683,2,0,0
683,3,0,0
683,4,90,3
683,5,109,3
683,6,193,7
683,7,241,8
683,8,30,1
683,9,0,0
683,10,141,5
684,1,29,1
684,2,0,0
684,3,0,0
684,4,90,3
684,5,153,4
684,6,193,7
684,7,241,8
684,8,30,1
684,9,0,0
684,10,116,4
685,1,29,1
685,2,27,1
685,3,0,0
685,4,90,3
685,5,153,4
685,6,193,7
685,7,241,8
685,8,30,1
685,9,0,0
685,10,95,3
686,1,56,2
686,2,27,1
686,3,0,0
686,4,90,3
686,5,153,4
686,6,156,6
686,7,241,8
686,8,30,1
686,9,0,0
686,10,60,2
687,1,56,2
687,2,27,1
687,3,0,0
687,4,90,3
687,5,153,4
687,6,114,5
687,7,241,8
687,8,30,1
687,9,0,0
687,10,13,1
688,1,56,2
688,2,0,0
688,3,0,0
688,4,90,3
688,5,153,4
688,6,76,4
688,7,241,8
688,8,30,1
688,9,0,0
688,10,51,2
689,1,56,2
689,2,0,0
689,3,0,0
689,4,90,3
689,5,153,4
689,6,59,3
689,7,241,8
689,8,0,0
689,9,0,0
689,10,51,2
690,1,56,2
690,2,0,0
690,3,0,0
690,4,90,3
690,5,153,4
690,6,93,3
690,7,241,8
690,8,0,0
690,9,0,0
690,10,51,2
691,1,27,1
691,2,0,0
691,3,0,0
691,4,90,3
691,5,153,4
691,6,93,3
691,7,241,8
691,8,0,0
691,9,19,1
691,10,51,2
692,1,27,1
692,2,0,0
692,3,0,0
692,4,60,2
692,5,153,4
692,6,93,3
692,7,241,8
692,8,0,0
692,9,19,1
692,10,51,2
693,1,27,1
693,2,0,0
693,3,0,0
693,4,34,1
693,5,124,3
693,6,82,2
693,7,241,8
693,8,0,0
693,9,0,0
693,10,51,2
694,1,27,1
694,2,0,0
694,3,0,0
694,4,34,1
694,5,124,3
694,6,82,2
694,7,241,8
694,8,46,1
694,9,0,0
694,10,51,2
695,1,27,1
695,2,0,0
695,3,0,0
695,4,34,1
695,5,124,3
695,6,82,2
695,7,241,8
695,8,46,1
695,9,0,0
695,10,82,3
696,1,27,1
696,2,15,1
696,3,0,0
696,4,34,1
696,5,124,3
696,6,82,2
696,7,241,8
696,8,0,0
696,9,0,0
696,10,82,3
697,1,27,1
697,2,15,1
697,3,0,0
697,4,34,1
697,5,124,3
697,6,82,2
697,7,241,8
697,8,0,0
697,9,0,0
697,10,100,3
698,1,27,1
698,2,0,0
698,3,0,0
